相対勝率_1,相対勝率_2,相対勝率_3,相対勝率_4,相対勝率_5,相対勝率_6,r1,r2,r3,p,r
2.586666666666666,-2.1233333333333335,-0.15333333333333332,-0.023333333333333428,-0.2333333333333334,-0.05333333333333368,1.0,3.0,6.0,2070.0,1.0
-0.03166666666666673,-0.0016666666666664831,-0.4116666666666666,1.0483333333333338,0.018333333333333535,-0.6216666666666666,1.0,2.0,3.0,1550.0,2.0
-0.7583333333333329,0.8216666666666672,-0.10833333333333339,1.0216666666666665,0.41166666666666707,-1.3883333333333332,4.0,5.0,3.0,6260.0,3.0
0.4350000000000005,1.5450000000000008,0.6250000000000009,0.03500000000000103,0.1250000000000009,-2.7649999999999992,2.0,1.0,4.0,2430.0,4.0
1.328333333333334,0.5083333333333346,-0.2816666666666654,-0.19166666666666554,0.8883333333333345,-2.2516666666666656,5.0,1.0,2.0,1860.0,5.0
1.0949999999999998,1.3749999999999991,1.3749999999999991,-0.4350000000000005,-0.9450000000000003,-2.4650000000000003,1.0,5.0,2.0,5830.0,6.0
-0.1466666666666674,0.7033333333333331,-1.5666666666666669,0.5933333333333328,-1.556666666666667,1.9733333333333327,1.0,6.0,4.0,1960.0,7.0
-0.48166666666666647,1.4083333333333332,-0.9616666666666669,0.2783333333333333,-0.031666666666667176,-0.2116666666666669,2.0,6.0,5.0,15240.0,8.0
0.5899999999999999,-0.8799999999999999,-0.71,2.45,-0.1200000000000001,-1.33,4.0,1.0,3.0,1330.0,9.0
0.7833333333333323,-0.996666666666667,0.9233333333333329,0.05333333333333279,1.0333333333333323,-1.7966666666666673,3.0,5.0,4.0,3040.0,10.0
0.18833333333333346,-0.08166666666666611,-0.041666666666666075,1.2383333333333333,-0.6816666666666666,-0.6216666666666661,1.0,2.0,4.0,600.0,11.0
2.1366666666666667,1.1166666666666663,-1.6733333333333333,-0.16333333333333355,-1.8433333333333333,0.42666666666666675,1.0,2.0,4.0,660.0,1.0
0.07500000000000107,0.7650000000000015,0.9450000000000012,-0.9049999999999989,-1.734999999999999,0.8550000000000013,2.0,3.0,1.0,3640.0,2.0
-0.6299999999999999,-0.4500000000000002,1.2000000000000002,0.47999999999999954,-1.85,1.25,3.0,6.0,5.0,21050.0,3.0
-0.9983333333333331,1.0916666666666668,0.5716666666666663,-0.8283333333333331,-0.8783333333333334,1.041666666666667,6.0,1.0,2.0,4240.0,4.0
-0.9433333333333334,0.7466666666666661,0.336666666666666,0.5166666666666666,0.7566666666666659,-1.4133333333333336,1.0,2.0,4.0,2220.0,5.0
0.29166666666666696,1.2316666666666665,1.6916666666666664,-0.19833333333333325,-2.138333333333333,-0.878333333333333,1.0,3.0,2.0,730.0,6.0
-0.03166666666666629,2.418333333333334,-1.0216666666666665,-2.2116666666666664,0.7883333333333331,0.05833333333333357,5.0,6.0,2.0,5870.0,7.0
1.0133333333333328,-0.2666666666666666,0.8633333333333333,-3.0766666666666667,1.4533333333333331,0.013333333333332753,1.0,5.0,3.0,760.0,8.0
1.3533333333333335,0.023333333333333428,-0.7266666666666666,2.3633333333333333,-0.9866666666666668,-2.026666666666667,1.0,5.0,4.0,4300.0,9.0
0.014999999999998792,2.054999999999999,0.6749999999999989,0.40499999999999936,-0.16500000000000092,-2.9850000000000008,1.0,4.0,3.0,1660.0,10.0
0.12333333333333396,-0.23666666666666547,1.7533333333333347,0.26333333333333453,0.17333333333333467,-2.0766666666666658,2.0,1.0,3.0,6960.0,11.0
0.5350000000000001,0.01499999999999968,-0.23500000000000032,-0.46499999999999986,-0.6550000000000002,0.8049999999999997,1.0,3.0,4.0,2100.0,12.0
2.071666666666667,-0.608333333333333,-0.22833333333333306,0.19166666666666732,0.4416666666666673,-1.8683333333333327,1.0,5.0,2.0,1290.0,1.0
-0.6150000000000007,0.3649999999999993,0.5749999999999993,1.1449999999999996,-1.4950000000000006,0.024999999999999467,3.0,1.0,5.0,9380.0,2.0
-0.8566666666666669,0.46333333333333293,0.19333333333333336,-0.8466666666666671,-0.2566666666666668,1.3033333333333328,6.0,3.0,5.0,3080.0,3.0
0.1200000000000001,-1.3199999999999994,-0.6999999999999993,0.5800000000000001,0.1800000000000006,1.1400000000000006,1.0,6.0,4.0,2770.0,4.0
-0.1200000000000001,0.0699999999999994,0.54,0.8700000000000001,-2.18,0.8199999999999994,1.0,2.0,3.0,2520.0,5.0
1.331666666666666,0.6616666666666662,0.9716666666666667,-0.19833333333333325,-0.4783333333333335,-2.2883333333333336,1.0,2.0,5.0,3690.0,6.0
-0.44833333333333325,1.6216666666666661,-1.1983333333333333,-1.5883333333333334,0.3416666666666668,1.2716666666666665,5.0,1.0,2.0,8050.0,7.0
-0.020000000000000462,0.28999999999999915,0.9599999999999991,-1.8700000000000006,-1.4400000000000004,2.079999999999999,1.0,2.0,6.0,3400.0,8.0
1.0750000000000002,-1.1750000000000003,0.20500000000000007,1.6049999999999995,-0.5750000000000002,-1.1350000000000002,2.0,1.0,4.0,4650.0,9.0
0.19833333333333414,0.06833333333333425,-0.3216666666666663,-0.4516666666666662,-0.6916666666666655,1.1983333333333341,1.0,3.0,5.0,9660.0,10.0
1.5233333333333334,-0.4566666666666661,-0.24666666666666615,0.5833333333333339,-1.216666666666666,-0.18666666666666654,1.0,3.0,4.0,620.0,11.0
0.7799999999999994,-0.040000000000000036,-0.6500000000000004,0.1999999999999993,1.83,-2.12,4.0,1.0,5.0,2720.0,12.0
1.583333333333334,-1.1966666666666659,-0.2166666666666659,0.06333333333333435,-1.4066666666666658,1.1733333333333338,1.0,4.0,3.0,1100.0,1.0
-1.4,1.4500000000000002,0.7000000000000002,0.10999999999999988,-1.35,0.4900000000000002,1.0,2.0,3.0,1180.0,2.0
-0.43500000000000005,0.4450000000000003,-0.05500000000000016,-0.17499999999999982,-1.6949999999999998,1.915,6.0,2.0,4.0,7890.0,3.0
-0.12166666666666703,0.7783333333333333,0.05833333333333268,-1.4216666666666669,-0.02166666666666739,0.7283333333333326,6.0,1.0,5.0,5210.0,4.0
-1.0866666666666651,-0.36666666666666536,1.0933333333333346,0.2733333333333352,-0.426666666666665,0.5133333333333345,2.0,3.0,4.0,6450.0,5.0
1.4483333333333333,1.4883333333333333,1.5983333333333327,-1.4416666666666669,-0.8216666666666668,-2.271666666666667,2.0,1.0,3.0,470.0,6.0
0.2550000000000008,-1.2149999999999994,-0.1349999999999989,-2.684999999999999,2.0250000000000004,1.7550000000000008,1.0,5.0,6.0,750.0,7.0
-0.8616666666666664,-1.6116666666666664,2.338333333333334,-2.2916666666666665,0.3483333333333336,2.078333333333333,3.0,6.0,5.0,900.0,8.0
0.9066666666666672,0.7666666666666666,0.15666666666666718,0.5166666666666666,0.30666666666666664,-2.653333333333333,1.0,4.0,5.0,840.0,9.0
0.7800000000000002,-0.9999999999999991,0.580000000000001,-0.40999999999999925,-1.169999999999999,1.2200000000000006,1.0,3.0,6.0,780.0,10.0
0.6983333333333341,-0.17166666666666597,-2.021666666666666,-0.19166666666666643,0.5483333333333338,1.1383333333333336,1.0,4.0,6.0,3950.0,11.0
1.88,0.019999999999999574,0.34999999999999964,-1.3500000000000005,-0.03000000000000025,-0.8700000000000001,1.0,3.0,5.0,610.0,12.0
1.3166666666666664,-1.6833333333333331,-0.8033333333333332,0.3866666666666667,0.956666666666667,-0.17333333333333334,1.0,5.0,2.0,1930.0,1.0
0.3716666666666666,-0.4283333333333337,-0.018333333333333535,0.5816666666666666,-0.8483333333333336,0.34166666666666634,3.0,6.0,1.0,5620.0,2.0
-0.4249999999999998,0.3949999999999996,0.45500000000000007,1.375,-0.9250000000000003,-0.875,4.0,5.0,3.0,7270.0,3.0
0.9450000000000003,0.20500000000000007,0.6750000000000007,0.10500000000000043,-2.8849999999999993,0.9550000000000001,3.0,1.0,6.0,2010.0,4.0
0.7949999999999999,-0.01499999999999968,-0.20500000000000007,0.46499999999999986,-1.9449999999999998,0.9050000000000002,4.0,1.0,5.0,6700.0,5.0
0.6783333333333337,2.078333333333333,1.038333333333333,-1.7516666666666665,-0.08166666666666611,-1.9616666666666664,1.0,2.0,3.0,460.0,6.0
0.3249999999999993,-0.16500000000000092,0.7049999999999992,-1.5850000000000009,-1.2150000000000007,1.9349999999999987,1.0,3.0,2.0,610.0,7.0
0.4299999999999997,-0.6500000000000004,2.01,-1.7900000000000005,-1.1500000000000004,1.1499999999999995,3.0,6.0,4.0,2720.0,8.0
1.331666666666667,0.37166666666666703,-0.13833333333333275,1.3616666666666672,-1.4883333333333328,-1.438333333333333,1.0,3.0,2.0,1600.0,9.0
0.23999999999999932,-0.040000000000000036,0.33999999999999986,0.009999999999999787,-0.1200000000000001,-0.4300000000000006,1.0,3.0,5.0,1560.0,10.0
0.6283333333333339,0.4783333333333335,0.7383333333333333,-0.24166666666666625,-0.3916666666666666,-1.211666666666666,1.0,4.0,3.0,1180.0,11.0
1.245,0.1949999999999994,0.6549999999999994,-0.625,-1.1350000000000007,-0.33499999999999996,1.0,4.0,3.0,1510.0,12.0
0.8466666666666667,0.2566666666666668,-0.7333333333333334,0.046666666666666856,0.6566666666666663,-1.0733333333333333,1.0,6.0,2.0,10920.0,1.0
0.683333333333334,-0.5366666666666662,0.47333333333333405,0.09333333333333371,0.6533333333333338,-1.3666666666666663,1.0,2.0,4.0,2160.0,2.0
1.4083333333333328,0.11833333333333318,-1.3816666666666668,-0.03166666666666673,-1.5516666666666667,1.438333333333333,1.0,3.0,4.0,2700.0,3.0
0.39999999999999947,1.7299999999999995,-0.3799999999999999,-1.0500000000000003,-1.85,1.1499999999999995,2.0,1.0,6.0,910.0,4.0
1.3016666666666667,-0.44833333333333325,0.13166666666666682,-0.5583333333333336,-2.3683333333333336,1.9416666666666664,1.0,4.0,6.0,2100.0,5.0
0.3533333333333326,1.0133333333333328,0.7433333333333332,-0.7566666666666668,0.20333333333333314,-1.556666666666667,3.0,2.0,1.0,1820.0,6.0
0.5516666666666667,-0.6883333333333335,-0.11833333333333318,-0.6183333333333332,-1.4083333333333332,2.2816666666666663,1.0,4.0,6.0,1190.0,7.0
1.1249999999999991,0.024999999999999467,1.9149999999999991,-2.7950000000000004,-1.9150000000000005,1.6449999999999996,1.0,6.0,3.0,780.0,8.0
-0.3133333333333339,0.7666666666666666,0.31666666666666643,1.466666666666666,-0.28333333333333366,-1.9533333333333336,1.0,6.0,2.0,22940.0,9.0
0.4249999999999998,-0.04500000000000082,-0.1750000000000007,0.034999999999999254,-0.9950000000000001,0.7549999999999999,1.0,3.0,4.0,1310.0,10.0
0.8283333333333331,0.03833333333333311,-0.5716666666666663,-0.22166666666666668,0.3683333333333332,-0.44166666666666643,1.0,4.0,2.0,1490.0,11.0
1.4800000000000013,-0.009999999999998899,-0.14999999999999947,-0.049999999999998934,-0.879999999999999,-0.3899999999999988,1.0,3.0,2.0,950.0,12.0
1.8550000000000004,-0.5350000000000001,-0.5350000000000001,-0.3049999999999997,-0.125,-0.35499999999999954,1.0,4.0,5.0,980.0,1.0
0.3799999999999999,-0.4299999999999997,-0.2699999999999996,0.16999999999999993,-0.2599999999999998,0.41000000000000014,1.0,5.0,6.0,5560.0,2.0
0.16000000000000014,0.96,0.23000000000000043,0.33000000000000007,1.58,-3.26,1.0,2.0,3.0,1790.0,3.0
-0.2933333333333339,1.1066666666666665,-1.3533333333333335,0.10666666666666647,-0.8233333333333333,1.2566666666666668,2.0,1.0,6.0,1730.0,4.0
0.08499999999999908,1.0649999999999995,-0.8450000000000006,0.8649999999999993,2.094999999999999,-3.2650000000000006,3.0,4.0,5.0,70790.0,5.0
1.7166666666666677,1.2766666666666673,1.1566666666666672,-0.003333333333332078,-0.9133333333333322,-3.2333333333333325,1.0,2.0,3.0,300.0,6.0
-1.25,0.9000000000000004,0.79,-0.5300000000000002,1.2699999999999996,-1.1799999999999997,1.0,5.0,2.0,3540.0,7.0
-1.0666666666666664,1.5033333333333339,0.4033333333333342,-1.296666666666666,0.27333333333333343,0.18333333333333357,2.0,3.0,6.0,1440.0,8.0
0.8300000000000001,-1.0600000000000005,-0.3100000000000005,1.4500000000000002,-0.040000000000000036,-0.8700000000000001,4.0,1.0,5.0,1140.0,9.0
-0.026666666666666394,0.583333333333333,-0.7966666666666669,-1.416666666666667,0.7333333333333334,0.9233333333333338,5.0,6.0,4.0,25370.0,10.0
0.4616666666666669,-0.9783333333333335,0.31166666666666654,0.2816666666666672,0.581666666666667,-0.6583333333333332,5.0,4.0,6.0,12850.0,11.0
0.04666666666666597,-0.4033333333333333,-0.14333333333333353,0.4166666666666661,-0.19333333333333336,0.2766666666666664,1.0,2.0,4.0,1470.0,12.0
1.8716666666666661,-0.43833333333333346,0.17166666666666686,0.2816666666666663,0.7116666666666669,-2.5983333333333336,1.0,3.0,2.0,1360.0,1.0
0.31499999999999906,0.24499999999999966,0.3349999999999995,0.49499999999999966,-1.9250000000000005,0.5349999999999997,2.0,4.0,5.0,9020.0,2.0
0.025000000000000355,0.5150000000000006,1.495000000000001,0.4250000000000007,0.5250000000000004,-2.9849999999999994,3.0,2.0,4.0,3440.0,3.0
-0.7416666666666671,-0.7416666666666671,0.2283333333333326,-0.17166666666666774,0.958333333333333,0.4683333333333328,4.0,2.0,3.0,27940.0,4.0
-0.3916666666666666,1.0183333333333335,-1.251666666666667,-1.0616666666666665,1.0483333333333338,0.6383333333333336,1.0,5.0,2.0,1330.0,5.0
1.756666666666666,1.6166666666666654,0.9066666666666654,-0.5333333333333341,-3.2233333333333345,-0.5233333333333343,1.0,2.0,3.0,280.0,6.0
-0.7283333333333335,0.7716666666666665,-1.3883333333333336,-0.4583333333333339,0.8116666666666665,0.9916666666666663,2.0,1.0,5.0,2500.0,7.0
-1.876666666666666,0.8233333333333341,0.5833333333333339,-1.6366666666666658,0.5533333333333337,1.5533333333333337,2.0,3.0,5.0,980.0,8.0
0.46333333333333293,0.293333333333333,0.1733333333333329,2.3233333333333333,-0.35666666666666647,-2.8966666666666665,2.0,4.0,3.0,4180.0,9.0
