相対勝率_1,相対勝率_2,相対勝率_3,相対勝率_4,相対勝率_5,相対勝率_6,r1,r2,r3,p
-0.21666666666666679,0.043333333333333,0.6233333333333331,2.373333333333333,-0.6566666666666667,-2.166666666666667,4.0,3.0,5.0,2240.0
0.2716666666666665,-0.5383333333333331,0.081666666666667,0.9516666666666671,0.9816666666666665,-1.748333333333333,3.0,1.0,2.0,8200.0
-0.2666666666666666,0.7833333333333332,0.07333333333333325,0.27333333333333343,-0.1466666666666665,-0.7166666666666668,2.0,4.0,1.0,1850.0
-0.48666666666666725,1.4433333333333334,1.3633333333333333,1.1133333333333333,-1.2866666666666666,-2.146666666666667,1.0,2.0,3.0,1830.0
0.8883333333333336,1.088333333333333,0.628333333333333,-1.2016666666666667,1.208333333333333,-2.611666666666667,2.0,1.0,3.0,1410.0
3.1816666666666675,-0.5683333333333325,-0.9183333333333326,-0.3483333333333327,0.871666666666667,-2.218333333333333,1.0,3.0,4.0,2860.0
-0.43666666666666654,1.5133333333333336,0.4933333333333332,-0.1466666666666665,-0.746666666666667,-0.6766666666666667,3.0,1.0,2.0,4090.0
1.168333333333333,-1.1316666666666668,-0.4616666666666669,-0.12166666666666703,2.5283333333333333,-1.981666666666667,5.0,1.0,2.0,1360.0
1.5766666666666662,-0.6733333333333338,0.36666666666666625,-0.9733333333333336,0.05666666666666664,-0.3533333333333335,1.0,2.0,3.0,1010.0
-0.1466666666666656,1.0233333333333343,-0.6166666666666663,-0.10666666666666558,0.1533333333333342,-0.30666666666666575,2.0,3.0,6.0,28750.0
0.1200000000000001,0.41000000000000014,0.009999999999999787,0.15000000000000036,-0.4900000000000002,-0.20000000000000018,1.0,3.0,4.0,1680.0
-0.2999999999999998,0.1899999999999995,0.1200000000000001,0.45999999999999996,-0.29000000000000004,-0.1800000000000006,1.0,2.0,6.0,2320.0
-0.2116666666666669,-0.351666666666667,-0.4616666666666669,2.788333333333333,-0.2516666666666669,-1.5116666666666672,4.0,2.0,3.0,2490.0
-0.4049999999999998,1.9050000000000002,0.6749999999999998,-0.49499999999999966,0.3650000000000002,-2.045,2.0,1.0,5.0,2480.0
-0.27499999999999947,0.9150000000000009,-1.5149999999999992,0.6150000000000002,0.9350000000000005,-0.6749999999999998,2.0,1.0,6.0,8660.0
0.2116666666666669,0.4616666666666669,1.0316666666666672,-2.3283333333333327,-0.2983333333333329,0.9216666666666669,2.0,1.0,3.0,3800.0
-1.2000000000000002,0.8499999999999996,0.33000000000000007,1.6899999999999995,-0.20999999999999996,-1.46,2.0,4.0,1.0,2010.0
2.8500000000000005,1.1000000000000005,-0.6699999999999995,-1.0199999999999996,-0.47999999999999954,-1.7799999999999998,1.0,3.0,2.0,330.0
0.8383333333333338,2.288333333333334,0.8183333333333334,-1.6016666666666661,0.4283333333333337,-2.7716666666666665,2.0,3.0,5.0,1760.0
0.4716666666666667,-1.5283333333333329,-1.318333333333333,0.05166666666666675,2.571666666666667,-0.24833333333333307,5.0,4.0,3.0,5040.0
1.3499999999999996,1.9099999999999993,0.71,-1.2000000000000002,-2.3000000000000003,-0.47000000000000064,1.0,2.0,3.0,420.0
-0.36166666666666636,-1.251666666666666,1.0283333333333342,-0.001666666666666039,1.4283333333333337,-0.8416666666666659,1.0,3.0,5.0,1070.0
0.29999999999999893,1.009999999999999,-1.6300000000000017,0.9999999999999991,0.2699999999999987,-0.9500000000000011,4.0,5.0,3.0,5420.0
1.0700000000000003,-0.1299999999999999,0.20999999999999996,-0.1900000000000004,-0.5899999999999999,-0.3700000000000001,1.0,2.0,4.0,1110.0
0.10166666666666746,0.8916666666666675,-0.31833333333333247,3.161666666666667,-1.9683333333333328,-1.8683333333333327,4.0,2.0,1.0,820.0
0.1200000000000001,0.7599999999999998,1.37,1.58,-2.67,-1.1599999999999997,1.0,3.0,5.0,26670.0
